# source_api_id	status	crystal_refs	notes
browser.go::func::New	mapped	src/rod/browser.cr,spec/browser_parity_spec.cr,spec/browser_pages_parity_spec.cr,spec/browser_page_creation_parity_spec.cr,spec/browser_incognito_parity_spec.cr,spec/browser_wait_download_parity_spec.cr,spec/browser_each_event_parity_spec.cr,spec/browser_clear_states_parity_spec.cr	mapped from port inventory status=ported; browser API parity covered
lib/proto/overlay.go::method::OverlaySetShowHitTestBorders.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowHitTestBorders.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowIsolatedElements.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowIsolatedElements.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowLayoutShiftRegions.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowLayoutShiftRegions.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowPaintRects.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowPaintRects.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowScrollBottleneckRects.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowScrollBottleneckRects.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowScrollSnapOverlays.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowScrollSnapOverlays.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowViewportSizeOnResize.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowViewportSizeOnResize.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowWebVitals.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowWebVitals.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowWindowControlsOverlay.Call	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::method::OverlaySetShowWindowControlsOverlay.ProtoReq	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayBoxStyle	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayContainerQueryContainerHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayContainerQueryHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayDisable	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayEnable	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayFlexContainerHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayFlexItemHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayFlexNodeHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayGetGridHighlightObjectsForTest	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayGetGridHighlightObjectsForTestResult	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayGetHighlightObjectForTest	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayGetHighlightObjectForTestResult	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayGetSourceOrderHighlightObjectForTest	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayGetSourceOrderHighlightObjectForTestResult	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayGridHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayGridNodeHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayHideHighlight	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayHighlightFrame	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayHighlightNode	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayHighlightQuad	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayHighlightRect	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayHighlightSourceOrder	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayHingeConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayInspectModeCanceled	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayInspectNodeRequested	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayIsolatedElementHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/overlay.go::struct::OverlayIsolationModeHighlightConfig	mapped	src/cdp/overlay/events.cr,src/cdp/overlay/overlay.cr,src/cdp/overlay/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
